name,damage,damage_2,isMatched
dc354_discolored_001_top_213.png,1,1,False
dc354_discolored_001_top_214.png,3,3,False
dc354_discolored_001_top_215.png,1,1,False
dc354_discolored_001_top_216.png,1,1,False
dc354_discolored_001_top_217.png,1,1,False
dc354_discolored_001_top_218.png,1,1,True
dc354_discolored_001_top_219.png,1,1,True
dc354_discolored_001_top_220.png,4,4,False
dc354_discolored_001_top_221.png,1,1,True
dc354_discolored_001_top_222.png,1,1,False
dc354_discolored_001_top_223.png,1,1,False
dc354_discolored_001_top_224.png,1,1,False
dc354_discolored_001_top_225.png,1,1,False
dc354_discolored_001_top_226.png,1,1,False
dc354_discolored_001_top_227.png,1,1,False
dc354_discolored_001_top_228.png,1,1,False
dc354_discolored_001_top_229.png,4,4,False
dc354_discolored_001_top_230.png,1,1,False
dc354_discolored_001_top_231.png,1,1,True
dc354_discolored_001_top_232.png,4,4,False
dc354_discolored_001_top_233.png,1,1,False
dc354_discolored_001_top_234.png,3,3,True
dc354_discolored_001_top_235.png,3,3,False
dc354_discolored_001_top_236.png,1,1,False
dc354_discolored_001_top_237.png,2,2,False
dc354_discolored_001_top_238.png,1,1,True
dc354_discolored_001_top_239.png,4,4,True
dc354_discolored_001_top_240.png,2,2,False
dc354_discolored_001_top_241.png,1,1,False
dc354_discolored_001_top_242.png,4,4,True
dc354_discolored_001_top_243.png,3,3,False
dc354_discolored_001_top_244.png,3,3,True
dc354_discolored_001_top_245.png,1,1,False
dc354_discolored_001_top_246.png,2,2,False
dc354_discolored_001_top_247.png,1,1,False
dc354_discolored_001_top_248.png,3,3,False
dc354_discolored_001_top_249.png,4,4,False
dc354_discolored_001_top_250.png,1,1,True
dc354_discolored_001_top_251.png,4,4,True
dc354_discolored_001_top_252.png,1,1,False
dc354_discolored_001_top_253.png,3,3,True
dc354_discolored_001_top_254.png,4,4,False
dc354_discolored_001_top_255.png,1,1,False
dc354_discolored_002_bottom_000.png,4,4,False
dc354_discolored_002_bottom_001.png,1,1,True
dc354_discolored_002_bottom_002.png,4,4,False
dc354_discolored_002_bottom_003.png,1,1,False
dc354_discolored_002_bottom_004.png,1,1,False
dc354_discolored_002_bottom_005.png,1,1,False
dc354_discolored_002_bottom_006.png,1,1,False
dc354_discolored_002_bottom_007.png,4,4,False
dc354_discolored_002_bottom_008.png,1,1,True
dc354_discolored_002_bottom_009.png,1,1,True
dc354_discolored_002_bottom_010.png,1,1,True
dc354_discolored_002_bottom_011.png,4,4,False
dc354_discolored_002_bottom_012.png,2,2,False
dc354_discolored_002_bottom_013.png,1,1,True
dc354_discolored_002_bottom_014.png,4,2,False
dc354_discolored_002_bottom_015.png,1,1,True
dc354_discolored_002_bottom_016.png,1,1,True
dc354_discolored_002_bottom_017.png,1,1,True
dc354_discolored_002_bottom_018.png,4,4,True
dc354_discolored_002_bottom_019.png,1,1,False
dc354_discolored_002_bottom_020.png,1,1,False
dc354_discolored_002_bottom_021.png,4,2,False
dc354_discolored_002_bottom_022.png,1,1,True
dc354_discolored_002_bottom_023.png,1,1,False
dc354_discolored_002_bottom_024.png,1,1,False
dc354_discolored_002_bottom_025.png,4,4,False
dc354_discolored_002_bottom_026.png,1,1,False
dc354_discolored_002_bottom_027.png,4,4,False
dc354_discolored_002_bottom_028.png,4,4,False
dc354_discolored_002_bottom_029.png,1,1,False
dc354_discolored_002_bottom_030.png,1,1,False
dc354_discolored_002_bottom_031.png,1,1,False
dc354_discolored_002_bottom_032.png,1,1,True
dc354_discolored_002_bottom_033.png,3,3,False
dc354_discolored_002_bottom_034.png,1,1,True
dc354_discolored_002_bottom_035.png,1,1,False
dc354_discolored_002_bottom_036.png,4,4,False
dc354_discolored_002_bottom_037.png,1,1,False
dc354_discolored_002_bottom_038.png,2,2,False
dc354_discolored_002_bottom_039.png,1,1,False
dc354_discolored_002_bottom_040.png,1,1,True
dc354_discolored_002_bottom_041.png,3,3,False
dc354_discolored_002_bottom_042.png,2,2,False
dc354_discolored_002_bottom_043.png,1,2,False
dc354_discolored_002_bottom_044.png,1,1,False
dc354_discolored_002_bottom_045.png,1,1,False
dc354_discolored_002_bottom_046.png,3,3,False
dc354_discolored_002_bottom_047.png,2,2,False
dc354_discolored_002_bottom_048.png,4,4,False
dc354_discolored_002_bottom_049.png,1,1,True
dc354_discolored_002_bottom_050.png,2,2,False
dc354_discolored_002_bottom_051.png,1,1,False
dc354_discolored_002_bottom_052.png,1,1,True
dc354_discolored_002_bottom_053.png,2,2,False
dc354_discolored_002_bottom_054.png,1,1,False
dc354_discolored_002_bottom_055.png,4,4,True
dc354_discolored_002_bottom_056.png,1,1,False
dc354_discolored_002_bottom_057.png,1,1,True
dc354_discolored_002_bottom_058.png,1,1,False
dc354_discolored_002_bottom_059.png,4,4,False
dc354_discolored_002_bottom_060.png,1,1,False
dc354_discolored_002_bottom_061.png,4,4,True
dc354_discolored_002_bottom_062.png,4,4,False
dc354_discolored_002_bottom_063.png,1,1,False
dc354_discolored_002_bottom_064.png,1,1,False
dc354_discolored_002_bottom_065.png,1,1,False
dc354_discolored_002_bottom_066.png,1,1,False
dc354_discolored_002_bottom_067.png,2,2,False
dc354_discolored_002_bottom_068.png,1,1,False
dc354_discolored_002_bottom_069.png,1,1,False
dc354_discolored_002_bottom_070.png,1,1,False
dc354_discolored_002_bottom_071.png,1,1,False
dc354_discolored_002_bottom_072.png,1,1,False
dc354_discolored_002_bottom_073.png,1,1,False
dc354_discolored_002_bottom_074.png,2,2,False
dc354_discolored_002_bottom_075.png,3,3,False
dc354_discolored_002_bottom_076.png,1,1,False
dc354_discolored_002_bottom_077.png,1,1,True
dc354_discolored_002_bottom_078.png,3,3,False
dc354_discolored_002_bottom_079.png,1,1,False
dc354_discolored_002_bottom_080.png,4,4,False
dc354_discolored_002_bottom_081.png,1,1,True
dc354_discolored_002_bottom_082.png,4,4,True
dc354_discolored_002_bottom_083.png,1,1,False
dc354_discolored_002_bottom_084.png,1,1,False
dc354_discolored_002_bottom_085.png,2,2,False
dc354_discolored_002_bottom_086.png,1,1,True
dc354_discolored_002_bottom_087.png,4,4,False
dc354_discolored_002_bottom_088.png,1,1,False
dc354_discolored_002_bottom_089.png,1,1,False
dc354_discolored_002_bottom_090.png,1,1,True
dc354_discolored_002_bottom_091.png,2,2,False
dc354_discolored_002_bottom_092.png,4,4,True
dc354_discolored_002_bottom_093.png,1,1,False
dc354_discolored_002_bottom_094.png,1,1,False
dc354_discolored_002_bottom_095.png,1,1,False
dc354_discolored_002_bottom_096.png,1,1,False
dc354_discolored_002_bottom_097.png,1,1,False
dc354_discolored_002_bottom_098.png,1,1,False
dc354_discolored_002_bottom_099.png,1,1,True
dc354_discolored_002_bottom_100.png,4,4,False
dc354_discolored_002_bottom_101.png,2,2,False
dc354_discolored_002_bottom_102.png,1,1,False
dc354_discolored_002_bottom_103.png,1,1,True
dc354_discolored_002_bottom_104.png,2,2,False
dc354_discolored_002_bottom_105.png,1,1,False
dc354_discolored_002_bottom_106.png,1,1,False
dc354_discolored_002_bottom_107.png,1,1,True
dc354_discolored_002_bottom_108.png,4,4,True
dc354_discolored_002_bottom_109.png,1,1,False
dc354_discolored_002_bottom_110.png,2,2,False
dc354_discolored_002_bottom_111.png,4,4,False
dc354_discolored_002_bottom_112.png,1,1,True
dc354_discolored_002_bottom_113.png,2,2,False
dc354_discolored_002_bottom_114.png,4,4,False
dc354_discolored_002_bottom_115.png,1,1,False
dc354_discolored_002_bottom_116.png,1,1,True
dc354_discolored_002_bottom_117.png,4,4,False
dc354_discolored_002_bottom_118.png,1,1,False
dc354_discolored_002_bottom_119.png,1,1,False
dc354_discolored_002_bottom_120.png,1,1,True
dc354_discolored_002_bottom_121.png,1,1,False
dc354_discolored_002_bottom_122.png,1,1,False
dc354_discolored_002_bottom_123.png,1,1,True
dc354_discolored_002_bottom_124.png,2,2,False
dc354_discolored_002_bottom_125.png,1,1,True
dc354_discolored_002_bottom_126.png,1,1,True
dc354_discolored_002_bottom_127.png,1,1,False
dc354_discolored_002_bottom_128.png,3,3,False
dc354_discolored_002_bottom_129.png,1,1,False
dc354_discolored_002_bottom_130.png,1,1,False
dc354_discolored_002_bottom_131.png,2,2,False
dc354_discolored_002_bottom_132.png,1,1,False
dc354_discolored_002_bottom_133.png,1,1,True
dc354_discolored_002_bottom_134.png,1,1,False
dc354_discolored_002_bottom_135.png,1,1,True
dc354_discolored_002_bottom_136.png,4,2,False
dc354_discolored_002_bottom_137.png,1,1,False
dc354_discolored_002_bottom_138.png,1,1,True
dc354_discolored_002_bottom_139.png,3,3,False
dc354_discolored_002_bottom_140.png,4,4,False
dc354_discolored_002_bottom_141.png,1,1,True
dc354_discolored_002_bottom_142.png,1,1,True
dc354_discolored_002_bottom_143.png,2,2,False
dc354_discolored_002_bottom_144.png,2,2,False
dc354_discolored_002_bottom_145.png,1,1,False
dc354_discolored_002_bottom_146.png,2,2,False
dc354_discolored_002_bottom_147.png,4,4,False
dc354_discolored_002_bottom_148.png,4,4,False
dc354_discolored_002_bottom_149.png,1,1,False
dc354_discolored_002_bottom_150.png,1,1,False
dc354_discolored_002_bottom_151.png,1,1,False
dc354_discolored_002_bottom_152.png,1,1,False
dc354_discolored_002_bottom_153.png,1,1,False
dc354_discolored_002_bottom_154.png,1,1,True
dc354_discolored_002_bottom_155.png,2,2,False
dc354_discolored_002_bottom_156.png,4,4,True
dc354_discolored_002_bottom_157.png,2,2,False
dc354_discolored_002_bottom_158.png,3,3,True
dc354_discolored_002_bottom_159.png,1,1,False
dc354_discolored_002_bottom_160.png,4,4,True
dc354_discolored_002_bottom_161.png,1,1,False
dc354_discolored_002_bottom_162.png,1,1,True
dc354_discolored_002_bottom_163.png,1,1,False
dc354_discolored_002_bottom_164.png,1,1,False
dc354_discolored_002_bottom_165.png,1,1,False
dc354_discolored_002_bottom_166.png,1,1,False
dc354_discolored_002_bottom_167.png,1,1,False
dc354_discolored_002_bottom_168.png,2,2,False
dc354_discolored_002_bottom_169.png,2,2,False
dc354_discolored_002_bottom_170.png,1,1,False
dc354_discolored_002_bottom_171.png,4,4,False
dc354_discolored_002_bottom_172.png,3,3,False
dc354_discolored_002_bottom_173.png,1,1,False
dc354_discolored_002_bottom_174.png,1,1,False
dc354_discolored_002_bottom_175.png,1,1,False
dc354_discolored_002_bottom_176.png,4,4,False
dc354_discolored_002_bottom_177.png,1,1,False
dc354_discolored_002_bottom_178.png,1,1,False
dc354_discolored_002_bottom_179.png,4,4,False
dc354_discolored_002_bottom_180.png,1,1,True
dc354_discolored_002_bottom_181.png,4,4,False
dc354_discolored_002_bottom_182.png,1,1,True
dc354_discolored_002_bottom_183.png,1,1,False
dc354_discolored_002_bottom_184.png,1,1,False
dc354_discolored_002_bottom_185.png,1,1,False
dc354_discolored_002_bottom_186.png,4,4,True
dc354_discolored_002_bottom_187.png,4,4,False
dc354_discolored_002_bottom_188.png,1,1,True
dc354_discolored_002_bottom_189.png,1,1,False
dc354_discolored_002_bottom_190.png,1,1,False
dc354_discolored_002_bottom_191.png,1,1,False
dc354_discolored_002_bottom_192.png,4,4,True
dc354_discolored_002_bottom_193.png,1,1,False
dc354_discolored_002_bottom_194.png,1,1,True
dc354_discolored_002_bottom_195.png,4,4,False
dc354_discolored_002_bottom_196.png,1,1,True
dc354_discolored_002_bottom_197.png,1,1,False
dc354_discolored_002_bottom_198.png,1,1,True
dc354_discolored_002_bottom_199.png,1,1,False
dc354_discolored_002_bottom_200.png,4,4,False
dc354_discolored_002_bottom_201.png,2,2,True
dc354_discolored_002_bottom_202.png,1,1,False
dc354_discolored_002_bottom_203.png,2,2,False
dc354_discolored_002_bottom_204.png,1,1,True
dc354_discolored_002_bottom_205.png,1,1,False
dc354_discolored_002_bottom_206.png,1,1,False
dc354_discolored_002_bottom_207.png,1,1,False
dc354_discolored_002_bottom_208.png,1,1,False
dc354_discolored_002_bottom_209.png,1,1,True
dc354_discolored_002_bottom_210.png,1,1,False
dc354_discolored_002_bottom_211.png,1,1,True
dc354_discolored_002_bottom_212.png,4,4,False
dc354_discolored_002_bottom_213.png,3,3,False
dc354_discolored_002_bottom_214.png,4,4,False
dc354_discolored_002_bottom_215.png,1,1,False
dc354_discolored_002_bottom_216.png,1,1,True
dc354_discolored_002_bottom_217.png,1,1,False
dc354_discolored_002_bottom_218.png,1,1,True
dc354_discolored_002_bottom_219.png,1,1,True
dc354_discolored_002_bottom_220.png,1,1,False
dc354_discolored_002_bottom_221.png,4,4,False
dc354_discolored_002_bottom_222.png,4,4,False
dc354_discolored_002_bottom_223.png,1,1,False
dc354_discolored_002_bottom_224.png,2,2,False
dc354_discolored_002_bottom_225.png,1,1,True
dc354_discolored_002_bottom_226.png,4,4,False
dc354_discolored_002_bottom_227.png,4,4,True
dc354_discolored_002_bottom_228.png,3,3,True
dc354_discolored_002_bottom_229.png,1,1,True
dc354_discolored_002_bottom_230.png,1,1,False
dc354_discolored_002_bottom_231.png,2,2,False
dc354_discolored_002_bottom_232.png,1,1,False
dc354_discolored_002_bottom_233.png,1,1,True
dc354_discolored_002_bottom_234.png,1,1,False
dc354_discolored_002_bottom_235.png,4,4,False
dc354_discolored_002_bottom_236.png,1,1,True
dc354_discolored_002_bottom_237.png,4,4,True
dc354_discolored_002_bottom_238.png,1,1,True
dc354_discolored_002_bottom_239.png,4,4,False
dc354_discolored_002_bottom_240.png,1,1,True
dc354_discolored_002_bottom_241.png,1,1,True
dc354_discolored_002_bottom_242.png,1,1,False
dc354_discolored_002_bottom_243.png,3,3,False
dc354_discolored_002_bottom_244.png,1,1,True
dc354_discolored_002_bottom_245.png,4,4,True
dc354_discolored_002_bottom_246.png,1,1,False
dc354_discolored_002_bottom_247.png,1,1,True
dc354_discolored_002_bottom_248.png,2,2,False
dc354_discolored_002_bottom_249.png,3,3,False
dc354_discolored_002_bottom_250.png,1,1,True
dc354_discolored_002_bottom_251.png,1,1,True
dc354_discolored_002_bottom_252.png,1,1,False
dc354_discolored_002_bottom_253.png,3,3,False
dc354_discolored_002_bottom_254.png,2,2,False
dc354_discolored_002_bottom_255.png,1,1,False
dc354_discolored_002_bottom_256.png,4,4,False
dc354_discolored_002_bottom_257.png,4,4,False
dc354_discolored_002_bottom_258.png,4,4,False
dc354_discolored_002_bottom_259.png,1,1,False
dc354_discolored_002_bottom_260.png,1,1,False
dc354_discolored_002_bottom_261.png,1,1,False
dc354_discolored_002_bottom_262.png,4,4,True
dc354_discolored_002_bottom_263.png,1,1,False
dc354_discolored_002_bottom_264.png,1,1,False
dc354_discolored_002_bottom_265.png,1,1,True
dc354_discolored_002_bottom_266.png,1,1,False
dc354_discolored_002_bottom_267.png,4,4,False
dc354_discolored_002_bottom_268.png,4,4,False
dc354_discolored_002_bottom_269.png,4,4,True
dc354_discolored_002_bottom_270.png,1,1,False
dc354_discolored_002_bottom_271.png,1,1,True
dc354_discolored_002_bottom_272.png,4,4,False
dc354_discolored_002_bottom_273.png,1,1,False
dc354_discolored_002_bottom_274.png,1,1,False
dc354_discolored_002_bottom_275.png,1,1,False
dc354_discolored_002_bottom_276.png,1,1,False
dc354_discolored_002_bottom_277.png,4,4,False
dc354_discolored_002_bottom_278.png,3,3,True
dc354_discolored_002_bottom_279.png,4,4,False
dc354_discolored_002_bottom_280.png,4,4,False
dc354_discolored_002_bottom_281.png,3,3,False
dc354_discolored_002_bottom_282.png,3,3,False
dc354_discolored_002_bottom_283.png,1,1,False
dc354_discolored_002_bottom_284.png,1,1,True
dc354_discolored_002_bottom_285.png,4,4,True
dc354_discolored_002_bottom_286.png,1,1,False
dc354_discolored_002_bottom_287.png,1,1,False
dc354_discolored_002_bottom_288.png,1,1,False
dc354_discolored_002_bottom_289.png,1,1,False
dc354_discolored_002_bottom_290.png,1,1,False
dc354_discolored_002_bottom_291.png,1,1,False
dc354_discolored_002_bottom_292.png,2,2,False
dc354_discolored_002_bottom_293.png,1,1,False
dc354_discolored_002_top_000.png,2,2,False
dc354_discolored_002_top_001.png,2,2,False
dc354_discolored_002_top_002.png,4,4,True
dc354_discolored_002_top_003.png,1,1,True
dc354_discolored_002_top_004.png,1,1,False
dc354_discolored_002_top_005.png,1,1,True
dc354_discolored_002_top_006.png,2,2,False
dc354_discolored_002_top_007.png,4,4,False
dc354_discolored_002_top_008.png,1,1,False
dc354_discolored_002_top_009.png,4,4,True
dc354_discolored_002_top_010.png,1,1,True
dc354_discolored_002_top_011.png,1,1,True
dc354_discolored_002_top_012.png,2,2,False
dc354_discolored_002_top_013.png,1,1,True
dc354_discolored_002_top_014.png,4,4,False
dc354_discolored_002_top_015.png,3,3,False
dc354_discolored_002_top_016.png,1,1,False
dc354_discolored_002_top_017.png,1,1,False
dc354_discolored_002_top_018.png,1,1,True
dc354_discolored_002_top_019.png,4,4,False
dc354_discolored_002_top_020.png,1,1,False
dc354_discolored_002_top_021.png,4,4,False
dc354_discolored_002_top_022.png,1,1,False
dc354_discolored_002_top_023.png,1,1,False
dc354_discolored_002_top_024.png,2,2,False
dc354_discolored_002_top_025.png,1,1,False
dc354_discolored_002_top_026.png,2,2,False
dc354_discolored_002_top_027.png,1,1,True
dc354_discolored_002_top_028.png,4,4,True
dc354_discolored_002_top_029.png,1,1,False
dc354_discolored_002_top_030.png,1,1,True
dc354_discolored_002_top_031.png,2,2,False
dc354_discolored_002_top_032.png,1,1,False
dc354_discolored_002_top_033.png,1,1,False
dc354_discolored_002_top_034.png,2,2,False
dc354_discolored_002_top_035.png,1,1,False
dc354_discolored_002_top_036.png,1,1,False
dc354_discolored_002_top_037.png,4,4,True
dc354_discolored_002_top_038.png,1,1,False
dc354_discolored_002_top_039.png,1,1,False
dc354_discolored_002_top_040.png,1,1,False
dc354_discolored_002_top_041.png,1,1,False
dc354_discolored_002_top_042.png,4,4,True
dc354_discolored_002_top_043.png,3,3,False
dc354_discolored_002_top_044.png,1,1,False
dc354_discolored_002_top_045.png,1,1,True
dc354_discolored_002_top_046.png,3,3,True
dc354_discolored_002_top_047.png,2,2,False
dc354_discolored_002_top_048.png,1,1,False
dc354_discolored_002_top_049.png,1,1,True
dc354_discolored_002_top_050.png,2,2,False
dc354_discolored_002_top_051.png,3,3,False
dc354_discolored_002_top_052.png,1,1,True
dc354_discolored_002_top_053.png,2,2,False
dc354_discolored_002_top_054.png,1,1,False
dc354_discolored_002_top_055.png,1,1,False
dc354_discolored_002_top_056.png,1,1,True
dc354_discolored_002_top_057.png,1,1,True
dc354_discolored_002_top_058.png,1,1,False
dc354_discolored_002_top_059.png,1,1,True
dc354_discolored_002_top_060.png,4,4,True
dc354_discolored_002_top_061.png,4,4,True
dc354_discolored_002_top_062.png,4,2,False
dc354_discolored_002_top_063.png,1,1,False
dc354_discolored_002_top_064.png,1,1,True
dc354_discolored_002_top_065.png,1,1,True
dc354_discolored_002_top_066.png,1,1,False
dc354_discolored_002_top_067.png,2,2,False
dc354_discolored_002_top_068.png,1,1,False
dc354_discolored_002_top_069.png,1,1,False
dc354_discolored_002_top_070.png,1,1,False
dc354_discolored_002_top_071.png,4,4,False
dc354_discolored_002_top_072.png,4,4,False
dc354_discolored_002_top_073.png,4,4,True
dc354_discolored_002_top_074.png,1,1,False
dc354_discolored_002_top_075.png,3,3,False
dc354_discolored_002_top_076.png,1,1,True
dc354_discolored_002_top_077.png,2,2,False
dc354_discolored_002_top_078.png,3,3,True
dc354_discolored_002_top_079.png,1,1,True
dc354_discolored_002_top_080.png,4,3,True
dc354_discolored_002_top_081.png,1,1,False
dc354_discolored_002_top_082.png,2,2,False
dc354_discolored_002_top_083.png,3,3,False
dc354_discolored_002_top_084.png,1,1,True
dc354_discolored_002_top_085.png,2,2,False
dc354_discolored_002_top_086.png,1,1,False
dc354_discolored_002_top_087.png,2,2,False
dc354_discolored_002_top_088.png,4,4,False
dc354_discolored_002_top_089.png,4,4,True
dc354_discolored_002_top_090.png,4,4,False
dc354_discolored_002_top_091.png,2,2,False
dc354_discolored_002_top_092.png,4,4,False
dc354_discolored_002_top_093.png,1,1,False
dc354_discolored_002_top_094.png,2,2,False
dc354_discolored_002_top_095.png,2,2,False
dc354_discolored_002_top_096.png,4,4,False
dc354_discolored_002_top_097.png,1,1,False
dc354_discolored_002_top_098.png,1,1,False
dc354_discolored_002_top_099.png,1,1,True
dc354_discolored_002_top_100.png,4,4,False
dc354_discolored_002_top_101.png,1,1,False
dc354_discolored_002_top_102.png,1,1,True
dc354_discolored_002_top_103.png,4,4,True
dc354_discolored_002_top_104.png,4,4,True
dc354_discolored_002_top_105.png,1,1,False
dc354_discolored_002_top_106.png,1,1,False
dc354_discolored_002_top_107.png,1,1,False
dc354_discolored_002_top_108.png,1,1,False
dc354_discolored_002_top_109.png,3,3,False
dc354_discolored_002_top_110.png,1,1,False
dc354_discolored_002_top_111.png,2,2,False
dc354_discolored_002_top_112.png,1,1,True
dc354_discolored_002_top_113.png,1,1,False
dc354_discolored_002_top_114.png,4,4,True
dc354_discolored_002_top_115.png,1,1,False
dc354_discolored_002_top_116.png,1,1,True
dc354_discolored_002_top_117.png,4,4,False
dc354_discolored_002_top_118.png,1,1,False
dc354_discolored_002_top_119.png,1,1,False
dc354_discolored_002_top_120.png,3,3,False
dc354_discolored_002_top_121.png,1,1,False
dc354_discolored_002_top_122.png,2,2,False
dc354_discolored_002_top_123.png,1,1,False
dc354_discolored_002_top_124.png,1,1,True
dc354_discolored_002_top_125.png,1,1,True
dc354_discolored_002_top_126.png,1,1,True
dc354_discolored_002_top_127.png,4,4,False
dc354_discolored_002_top_128.png,1,1,True
dc354_discolored_002_top_129.png,1,1,True
dc354_discolored_002_top_130.png,1,1,False
dc354_discolored_002_top_131.png,2,2,False
dc354_discolored_002_top_132.png,1,1,True
dc354_discolored_002_top_133.png,1,1,True
dc354_discolored_002_top_134.png,4,4,False
dc354_discolored_002_top_135.png,1,1,True
dc354_discolored_002_top_136.png,4,4,False
dc354_discolored_002_top_137.png,1,1,True
dc354_discolored_002_top_138.png,1,1,True
dc354_discolored_002_top_139.png,3,3,False
dc354_discolored_002_top_140.png,1,1,False
dc354_discolored_002_top_141.png,1,1,True
dc354_discolored_002_top_142.png,1,1,True
dc354_discolored_002_top_143.png,2,2,True
dc354_discolored_002_top_144.png,1,1,False
dc354_discolored_002_top_145.png,2,2,False
dc354_discolored_002_top_146.png,1,1,False
dc354_discolored_002_top_147.png,1,1,True
dc354_discolored_002_top_148.png,1,1,False
dc354_discolored_002_top_149.png,1,1,True
dc354_discolored_002_top_150.png,2,2,False
dc354_discolored_002_top_151.png,1,1,False
dc354_discolored_002_top_152.png,1,1,True
dc354_discolored_002_top_153.png,4,4,False
dc354_discolored_002_top_154.png,1,1,True
dc354_discolored_002_top_155.png,1,1,False
dc354_discolored_002_top_156.png,1,1,False
dc354_discolored_002_top_157.png,2,2,False
dc354_discolored_002_top_158.png,3,3,False
dc354_discolored_002_top_159.png,3,3,True
dc354_discolored_002_top_160.png,1,1,False
dc354_discolored_002_top_161.png,1,1,False
dc354_discolored_002_top_162.png,1,1,True
dc354_discolored_002_top_163.png,2,2,True
dc354_discolored_002_top_164.png,2,2,False
dc354_discolored_002_top_165.png,1,1,False
dc354_discolored_002_top_166.png,1,1,False
dc354_discolored_002_top_167.png,1,1,False
dc354_discolored_002_top_168.png,1,1,False
dc354_discolored_002_top_169.png,3,3,False
dc354_discolored_002_top_170.png,1,1,False
dc354_discolored_002_top_171.png,2,2,False
dc354_discolored_002_top_172.png,1,1,True
dc354_discolored_002_top_173.png,2,2,False
dc354_discolored_002_top_174.png,4,4,False
dc354_discolored_002_top_175.png,2,2,False
dc354_discolored_002_top_176.png,1,1,True
dc354_discolored_002_top_177.png,4,4,True
dc354_discolored_002_top_178.png,2,2,False
dc354_discolored_002_top_179.png,1,1,True
dc354_discolored_002_top_180.png,1,1,True
dc354_discolored_002_top_181.png,1,1,False
dc354_discolored_002_top_182.png,4,4,True
dc354_discolored_002_top_183.png,1,1,False
dc354_discolored_002_top_184.png,1,1,False
dc354_discolored_002_top_185.png,4,4,False
dc354_discolored_002_top_186.png,4,4,True
dc354_discolored_002_top_187.png,4,2,False
dc354_discolored_002_top_188.png,1,1,False
dc354_discolored_002_top_189.png,1,1,False
dc354_discolored_002_top_190.png,2,2,False
dc354_discolored_002_top_191.png,1,1,True
dc354_discolored_002_top_192.png,1,1,False
dc354_discolored_002_top_193.png,1,1,False
dc354_discolored_002_top_194.png,1,1,False
dc354_discolored_002_top_195.png,3,3,True
dc354_discolored_002_top_196.png,1,1,True
dc354_discolored_002_top_197.png,2,2,False
dc354_discolored_002_top_198.png,3,3,True
dc354_discolored_002_top_199.png,1,1,True
dc354_discolored_002_top_200.png,2,2,False
dc354_discolored_002_top_201.png,1,1,False
dc354_discolored_002_top_202.png,4,4,False
dc354_discolored_002_top_203.png,1,1,False
dc354_discolored_002_top_204.png,3,3,False
dc354_discolored_002_top_205.png,1,1,False
dc354_discolored_002_top_206.png,1,1,False
dc354_discolored_002_top_207.png,1,1,False
dc354_discolored_002_top_208.png,1,1,True
dc354_discolored_002_top_209.png,4,4,True
dc354_discolored_002_top_210.png,1,1,False
dc354_discolored_002_top_211.png,1,1,False
dc354_discolored_002_top_212.png,2,2,False
dc354_discolored_002_top_213.png,3,3,False
dc354_discolored_002_top_214.png,1,1,False
dc354_discolored_002_top_215.png,2,2,False
dc354_discolored_002_top_216.png,1,1,True
dc354_discolored_002_top_217.png,3,4,False
dc354_discolored_002_top_218.png,1,1,True
dc354_discolored_002_top_219.png,1,1,True
dc354_discolored_002_top_220.png,1,1,False
dc354_discolored_002_top_221.png,1,1,False
dc354_discolored_002_top_222.png,4,4,True
dc354_discolored_002_top_223.png,1,1,False
dc354_discolored_002_top_224.png,2,2,False
dc354_discolored_002_top_225.png,2,2,False
dc354_discolored_002_top_226.png,4,4,True
dc354_discolored_002_top_227.png,4,4,True
dc354_discolored_002_top_228.png,1,1,True
dc354_discolored_002_top_229.png,4,4,True
dc354_discolored_002_top_230.png,3,3,False
dc354_discolored_002_top_231.png,4,4,False
dc354_discolored_002_top_232.png,1,1,False
dc354_discolored_002_top_233.png,1,1,False
dc354_discolored_002_top_234.png,1,1,True
dc354_discolored_002_top_235.png,2,4,False
dc354_discolored_002_top_236.png,1,1,True
dc354_discolored_002_top_237.png,3,1,False
dc354_discolored_002_top_238.png,1,1,False
dc354_discolored_002_top_239.png,3,3,False
dc354_discolored_002_top_240.png,2,2,False
dc354_discolored_002_top_241.png,1,1,False
dc354_discolored_002_top_242.png,4,4,True
dc354_discolored_002_top_243.png,1,1,False
dc354_discolored_002_top_244.png,1,1,False
dc354_discolored_002_top_245.png,1,1,False
dc354_discolored_002_top_246.png,1,1,False
dc354_discolored_002_top_247.png,1,1,True
dc354_discolored_002_top_248.png,2,2,True
dc354_discolored_002_top_249.png,3,3,False
dc354_discolored_002_top_250.png,1,1,False
dc354_discolored_002_top_251.png,1,1,True
dc354_discolored_002_top_252.png,1,1,True
dc354_discolored_002_top_253.png,3,3,False
dc354_discolored_002_top_254.png,2,2,False
dc354_discolored_002_top_255.png,1,1,False
dc354_discolored_002_top_256.png,4,4,False
dc354_discolored_002_top_257.png,1,1,False
dc354_discolored_002_top_258.png,2,2,False
dc354_discolored_002_top_259.png,2,2,False
dc354_discolored_002_top_260.png,2,2,False
dc354_discolored_002_top_261.png,4,4,True
dc354_discolored_002_top_262.png,1,1,False
dc354_discolored_002_top_263.png,1,1,True
dc354_discolored_002_top_264.png,2,2,False
dc354_discolored_002_top_265.png,1,1,False
dc354_discolored_002_top_266.png,1,1,False
dc354_discolored_002_top_267.png,4,4,False
dc354_discolored_002_top_268.png,1,1,False
dc354_discolored_002_top_269.png,1,1,False
dc354_discolored_002_top_270.png,1,1,False
